Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,10,4,630,640,855,851,US,1805,N430US,145,131,121,4,-10,BDL,CLT,644,5,19,0,,0,NA,NA,NA,NA,NA
2008,11,4,2,1657,1640,1755,1750,US,1852,N964UW,58,70,45,5,17,PHL,ALB,212,2,11,0,,0,NA,NA,NA,NA,NA
2008,9,7,7,1707,1710,1822,1827,MQ,3017,N240DS,75,77,55,-5,-3,LAX,FAT,209,6,14,0,,0,NA,NA,NA,NA,NA
2008,4,14,1,1643,1640,1821,1845,WN,3592,N789SW,278,305,259,-24,3,RDU,LAS,2027,13,6,0,,0,NA,NA,NA,NA,NA
2008,12,15,1,2105,2105,2145,2140,OH,6509,N779CA,100,95,72,5,0,CVG,CID,419,5,23,0,,0,NA,NA,NA,NA,NA
2008,12,1,1,1327,1330,1439,1442,XE,2592,N17984,72,72,55,-3,-3,IND,CLE,261,5,12,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,755,800,1027,1027,US,293,N308AW,152,147,122,0,-5,SEA,LAS,866,9,21,0,,0,NA,NA,NA,NA,NA
2008,10,1,3,1553,1555,1747,1745,DL,39,N656DL,114,110,84,2,-2,ATL,FLL,581,5,25,0,,0,NA,NA,NA,NA,NA
2008,7,3,4,1224,1215,1422,1407,XE,3054,N13988,118,112,93,15,9,EWR,DTW,487,10,15,0,,0,0,0,9,0,6
2008,4,12,6,1901,1855,2339,2335,OO,5906,N766SK,158,160,133,4,6,DEN,DAY,1084,5,20,0,,0,NA,NA,NA,NA,NA
2008,7,9,3,1915,1922,2135,2143,NW,1252,N8923E,80,81,46,-8,-7,ORD,DTW,235,16,18,0,,0,NA,NA,NA,NA,NA
2008,11,13,4,709,715,845,900,AA,318,N4UCAA,96,105,79,-15,-6,DFW,BNA,631,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,849,852,928,940,9E,2954,89719E,99,108,77,-12,-3,DTW,CID,431,5,17,0,,0,NA,NA,NA,NA,NA
2008,3,1,6,1902,1900,2058,2119,XE,3068,N13989,116,139,87,-21,2,EWR,CLT,529,7,22,0,,0,NA,NA,NA,NA,NA
2008,2,15,5,1138,1105,1250,1226,XE,420,N11187,132,141,118,24,33,COS,SAN,816,3,11,0,,0,4,0,0,0,20
2008,7,20,7,822,730,1043,947,US,1572,N163US,141,137,120,56,52,PIT,TPA,873,5,16,0,,0,52,0,4,0,0
2008,2,14,4,1456,1453,1627,1642,UA,591,N516UA,151,169,138,-15,3,DEN,SEA,1024,5,8,0,,0,NA,NA,NA,NA,NA
2008,10,16,4,1654,1700,1833,1816,US,2137,N701UW,99,76,58,17,-6,BOS,LGA,185,7,34,0,,0,0,0,17,0,0
2008,4,19,6,2257,2305,724,737,DL,618,N3768,327,332,290,-13,-8,SFO,JFK,2586,13,24,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1211,1217,1342,1346,UA,383,N466UA,91,89,69,-4,-6,SFO,SAN,447,4,18,0,,0,NA,NA,NA,NA,NA
2008,2,8,5,951,1000,1449,1501,XE,407,N11199,178,181,167,-12,-9,SAN,OMA,1313,4,7,0,,0,NA,NA,NA,NA,NA
2008,7,4,5,707,710,916,925,WN,795,N645SW,129,135,117,-9,-3,GEG,OAK,723,6,6,0,,0,NA,NA,NA,NA,NA
2008,9,19,5,1024,1025,1350,1344,F9,534,N907FR,146,139,127,6,-1,DEN,MDW,895,7,12,0,,0,NA,NA,NA,NA,NA
2008,11,20,4,1118,1125,1228,1246,EV,5466,N922EV,70,81,58,-18,-7,FAY,ATL,331,5,7,0,,0,NA,NA,NA,NA,NA
2008,11,7,5,928,930,1211,1219,B6,401,N229JB,223,229,201,-8,-2,BOS,MSY,1367,3,19,0,,0,NA,NA,NA,NA,NA
2008,10,21,2,1628,1630,1701,1705,9E,2041,91869E,93,95,70,-4,-2,ATL,LIT,453,4,19,0,,0,NA,NA,NA,NA,NA
2008,4,5,6,1150,1200,1325,1346,OH,4991,N914CA,95,106,72,-21,-10,CMH,LGA,478,12,11,0,,0,NA,NA,NA,NA,NA
2008,5,17,6,1220,1230,1520,1534,OH,5075,N716CA,120,124,104,-14,-10,PFN,CVG,612,3,13,0,,0,NA,NA,NA,NA,NA
2008,12,14,7,556,600,827,840,AA,2284,N501AA,91,100,71,-13,-4,ABQ,DFW,569,10,10,0,,0,NA,NA,NA,NA,NA
2008,5,27,2,702,705,1108,1108,NW,586,N366NW,186,183,162,0,-3,MSP,MCO,1310,9,15,0,,0,NA,NA,NA,NA,NA
2008,4,15,2,1037,1040,1156,1155,AA,493,N537AA,199,195,176,1,-3,DFW,BUR,1231,3,20,0,,0,NA,NA,NA,NA,NA
2008,8,4,1,1324,1330,1907,1910,US,706,N723UW,223,220,189,-3,-6,DEN,PHL,1557,23,11,0,,0,NA,NA,NA,NA,NA
2008,4,11,5,1418,1420,1540,1555,WN,596,N460WN,82,95,66,-15,-2,LAS,SFO,414,5,11,0,,0,NA,NA,NA,NA,NA
2008,6,28,6,538,545,643,648,US,1982,N957UW,65,63,45,-5,-7,ILM,CLT,185,5,15,0,,0,NA,NA,NA,NA,NA
2008,11,10,1,1502,1515,1643,1710,EV,5546,N901EV,101,115,81,-27,-13,CVG,JAX,614,4,16,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,NA,1545,NA,2356,CO,649,,NA,311,NA,NA,NA,SFO,EWR,2565,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,8,14,4,1152,1200,1316,1325,EV,4443,N914EV,84,85,58,-9,-8,FLL,TLH,393,4,22,0,,0,NA,NA,NA,NA,NA
2008,4,3,4,826,810,1217,1210,XE,2492,N23139,171,180,156,7,16,IAH,IAD,1190,6,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1826,1830,1954,1954,EV,4722,N717EV,88,84,67,0,-4,DAB,ATL,366,11,10,0,,0,NA,NA,NA,NA,NA
2008,6,21,6,1842,1845,1914,1918,EV,4808,N889AS,92,93,69,-4,-3,ATL,MLU,448,4,19,0,,0,NA,NA,NA,NA,NA
2008,7,15,2,624,628,709,725,OO,5405,N233SW,45,57,30,-16,-4,LAX,SAN,109,4,11,0,,0,NA,NA,NA,NA,NA
2008,8,19,2,NA,1849,NA,2040,DL,1708,N989DL,NA,111,NA,NA,NA,RSW,ATL,515,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,11,15,6,1728,1730,1744,1749,XE,2350,N12921,76,79,61,-5,-2,CLE,MKE,328,4,11,0,,0,NA,NA,NA,NA,NA
2008,6,21,6,1550,1455,1741,1646,YV,7304,N521LR,111,111,92,55,55,JAX,IAD,631,9,10,0,,0,0,0,0,0,55
2008,8,22,5,1057,1102,1459,1429,CO,1166,N17627,182,147,142,30,-5,ORD,EWR,719,8,32,0,,0,0,0,30,0,0
2008,8,9,6,1947,1950,2032,2041,CO,1441,N35407,45,51,27,-9,-3,IAH,AUS,140,6,12,0,,0,NA,NA,NA,NA,NA
2008,2,18,1,1404,1300,1654,1555,B6,1200,N249JB,170,175,136,59,64,RSW,BUF,1144,10,24,0,,0,13,0,0,0,46
2008,3,4,2,843,845,1029,1050,WN,1561,N325SW,106,125,93,-21,-2,SEA,OAK,671,5,8,0,,0,NA,NA,NA,NA,NA
2008,9,26,5,842,822,906,853,OO,5781,N216SW,24,31,15,13,20,ACV,CEC,56,3,6,0,,0,NA,NA,NA,NA,NA
2008,9,19,5,1233,1240,1355,1428,EV,4803,N827AS,82,108,67,-33,-7,BWI,CVG,430,3,12,0,,0,NA,NA,NA,NA,NA
2008,9,21,7,1624,1620,1854,1900,WN,1178,N226WN,90,100,75,-6,4,OAK,SLC,588,6,9,0,,0,NA,NA,NA,NA,NA
2008,2,5,2,1754,1755,1916,1917,XE,7786,N14570,82,82,62,-1,-1,LAX,SMF,373,5,15,0,,0,NA,NA,NA,NA,NA
2008,9,11,4,1605,1607,1720,1725,EV,4338,N876AS,75,78,52,-5,-2,ATL,GNV,300,4,19,0,,0,NA,NA,NA,NA,NA
2008,4,27,7,1702,1705,1900,1913,US,1627,N711UW,118,128,89,-13,-3,LGA,CLT,544,3,26,0,,0,NA,NA,NA,NA,NA
2008,7,25,5,1631,1620,1854,1843,DL,1202,N993DL,83,83,50,11,11,ORD,CVG,264,7,26,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1424,1425,1506,1510,HA,258,N478HA,42,45,29,-4,-1,HNL,KOA,163,5,8,0,,0,NA,NA,NA,NA,NA
2008,3,2,7,1717,1710,1857,1855,9E,4712,84169E,100,105,73,2,7,MSP,STL,449,8,19,0,,0,NA,NA,NA,NA,NA
2008,9,10,3,1322,1320,2053,2103,FL,44,N184AT,271,283,242,-10,2,SFO,ATL,2139,12,17,0,,0,NA,NA,NA,NA,NA
2008,4,9,3,932,935,1241,1258,XE,2573,N16911,129,143,112,-17,-3,BNA,EWR,748,6,11,0,,0,NA,NA,NA,NA,NA
2008,6,16,1,954,955,1319,1218,US,524,N650AW,385,323,303,61,-1,JFK,PHX,2153,6,76,0,,0,0,0,61,0,0
2008,1,26,6,1437,1440,1702,1653,EV,4634,N900EV,85,73,53,9,-3,MOB,ATL,302,25,7,0,,0,NA,NA,NA,NA,NA
2008,3,4,2,1918,1830,2142,2115,B6,115,N229JB,204,225,177,27,48,JFK,MSY,1182,6,21,0,,0,6,0,0,0,21
2008,11,28,5,731,715,853,854,US,921,N700UW,82,99,62,-1,16,DTW,PHL,453,10,10,0,,0,NA,NA,NA,NA,NA
2008,4,28,1,1508,1450,1548,1542,OO,4059,N368CA,100,112,82,6,18,SLC,BUR,574,8,10,0,,0,NA,NA,NA,NA,NA
2008,2,6,3,1300,1255,1333,1332,AQ,210,N835AL,33,37,23,1,5,HNL,OGG,100,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,1850,1850,1951,2000,MQ,3544,N512AE,61,70,47,-9,0,AMA,DFW,313,4,10,0,,0,NA,NA,NA,NA,NA
2008,8,14,4,937,940,1049,1050,9E,5954,85779E,72,70,44,-1,-3,MEM,SGF,243,3,25,0,,0,NA,NA,NA,NA,NA
2008,8,25,1,549,600,650,655,OO,6385,N944SW,61,55,34,-5,-11,CPR,DEN,230,14,13,0,,0,NA,NA,NA,NA,NA
2008,4,14,1,1151,1155,1215,1236,US,625,N307AW,144,161,125,-21,-4,DFW,PHX,868,8,11,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,2206,2209,2347,2358,US,1801,N459UW,101,109,77,-11,-3,CLT,PBI,590,6,18,0,,0,NA,NA,NA,NA,NA
2008,5,14,3,1445,1410,1658,1549,XE,2336,N11548,133,99,73,69,35,IAH,ICT,542,4,56,0,,0,0,14,34,0,21
2008,12,25,4,1605,1605,1828,1840,DL,1864,N996DL,143,155,130,-12,0,ATL,BOS,946,8,5,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1459,1415,1623,1545,AA,358,N419AA,84,90,63,38,44,MCI,ORD,403,11,10,0,,0,0,0,22,0,16
2008,5,10,6,1312,1315,2141,2150,AA,32,N325AA,329,335,280,-9,-3,LAX,JFK,2475,13,36,0,,0,NA,NA,NA,NA,NA
2008,5,25,7,1059,1100,1209,1216,9E,4753,87979E,70,76,57,-7,-1,MLI,MSP,274,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,636,640,743,753,NW,1012,N779NC,67,73,44,-10,-4,IND,DTW,231,10,13,0,,0,NA,NA,NA,NA,NA
2008,10,12,7,1959,2000,2203,2205,DL,1022,N651DL,124,125,100,-2,-1,ATL,PHL,665,6,18,0,,0,NA,NA,NA,NA,NA
2008,10,28,2,1243,1050,1924,1624,UA,264,N527UA,281,214,204,180,113,DEN,PHL,1557,6,71,0,,0,0,0,180,0,0
2008,2,16,6,1724,1725,1905,1910,WN,831,N359SW,161,165,143,-5,-1,TPA,MDW,997,7,11,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1950,1950,2040,2050,WN,940,N923WN,50,60,37,-10,0,LAS,SNA,226,4,9,0,,0,NA,NA,NA,NA,NA
2008,7,21,1,1419,1410,1626,1555,MQ,4857,N715AE,127,105,76,31,9,CMH,LGA,478,26,25,0,,0,0,0,31,0,0
2008,1,23,3,2150,2200,2215,2223,YV,2986,N7291Z,85,83,61,-8,-10,SLC,LAS,368,7,17,0,,0,NA,NA,NA,NA,NA
2008,4,17,4,1644,1649,1751,1801,US,644,N305AW,67,72,50,-10,-5,PHX,ONT,325,4,13,0,,0,NA,NA,NA,NA,NA
2008,8,25,1,2152,2100,2232,2137,CO,1428,N33292,160,157,140,55,52,IAH,PHX,1009,6,14,0,,0,7,0,3,0,45
2008,1,13,7,1312,1316,1620,1635,US,227,N175AW,128,139,107,-15,-4,PHX,AUS,872,4,17,0,,0,NA,NA,NA,NA,NA
2008,5,25,7,1402,1350,1634,1645,WN,619,N682SW,92,115,84,-11,12,BNA,ORF,585,2,6,0,,0,NA,NA,NA,NA,NA
2008,11,10,1,1127,1130,1737,1759,US,1192,N161UW,250,269,226,-22,-3,PHX,PHL,2075,4,20,0,,0,NA,NA,NA,NA,NA
2008,2,15,5,1426,1426,1558,1543,DL,1190,N909DL,152,137,118,15,0,ATL,IAH,689,12,22,0,,0,0,0,15,0,0
2008,1,20,7,1203,1130,1330,1304,UA,245,N583UA,147,154,130,26,33,DEN,SJC,948,5,12,0,,0,0,0,0,0,26
2008,12,1,1,707,625,800,715,MQ,4126,N928MQ,113,110,79,45,42,CHA,ORD,501,27,7,0,,0,0,42,3,0,0
2008,3,18,2,1114,1115,1219,1227,UA,425,N933UA,65,72,50,-8,-1,DEN,ABQ,349,5,10,0,,0,NA,NA,NA,NA,NA
2008,8,5,2,631,630,824,820,WN,3252,N740SW,113,110,93,4,1,SJC,PHX,621,5,15,0,,0,NA,NA,NA,NA,NA
2008,4,15,2,1419,1420,1549,1555,AA,335,N4XAAA,150,155,107,-6,-1,LGA,ORD,733,9,34,0,,0,NA,NA,NA,NA,NA
2008,7,10,4,1908,1600,2100,1757,DL,734,N947DL,112,117,86,183,188,ATL,BWI,576,4,22,0,,0,0,6,0,0,177
2008,2,29,5,1310,1310,1624,1627,NW,778,N553NW,134,137,110,-3,0,MSP,DCA,931,5,19,0,,0,NA,NA,NA,NA,NA
2008,3,11,2,1803,1810,1904,1910,MQ,4678,N723AE,61,60,46,-6,-7,RDU,DCA,227,4,11,0,,0,NA,NA,NA,NA,NA
2008,11,15,6,852,855,1047,1055,MQ,4469,N654MQ,55,60,40,-8,-3,ORD,TVC,224,2,13,0,,0,NA,NA,NA,NA,NA
2008,3,26,3,1815,1815,1933,1930,AA,1235,N449AA,78,75,54,3,0,ORD,STL,258,9,15,0,,0,NA,NA,NA,NA,NA
2008,7,24,4,1053,1057,1135,1140,DL,729,N630DL,222,223,182,-5,-4,ATL,TUS,1541,19,21,0,,0,NA,NA,NA,NA,NA
2008,12,18,4,1508,1511,1648,1633,YV,7050,N455YV,100,82,50,15,-3,DEN,CPR,230,3,47,0,,0,0,0,15,0,0
2008,3,16,7,1243,1245,2124,2048,UA,100,N589UA,341,303,279,36,-2,SFO,IAD,2419,12,50,0,,0,0,0,36,0,0
2008,3,30,7,735,600,945,815,AA,2320,N4XAAA,130,135,99,90,95,DFW,ORD,802,11,20,0,,0,90,0,0,0,0
2008,6,23,1,1700,1655,1901,1909,OO,5967,N762SK,121,134,97,-8,5,ORD,OKC,693,5,19,0,,0,NA,NA,NA,NA,NA
2008,2,7,4,1707,1605,1900,1753,B6,1257,N238JB,113,108,82,67,62,BOS,IAD,413,5,26,0,,0,62,0,5,0,0
2008,6,5,4,1134,1135,1415,1435,AA,1299,N052AA,161,180,140,-20,-1,JFK,MIA,1090,4,17,0,,0,NA,NA,NA,NA,NA
2008,9,20,6,1633,1640,1755,1818,OO,3804,N449SW,82,98,62,-23,-7,SLC,COS,410,4,16,0,,0,NA,NA,NA,NA,NA
2008,11,18,2,754,755,830,828,UA,393,N405UA,96,93,60,2,-1,CLE,ORD,316,9,27,0,,0,NA,NA,NA,NA,NA
2008,4,15,2,844,850,1137,1133,NW,752,N769NC,113,103,79,4,-6,MSP,DTW,528,14,20,0,,0,NA,NA,NA,NA,NA
2008,5,10,6,554,600,913,930,OO,5975,N766SK,139,150,117,-17,-6,MFR,DEN,964,11,11,0,,0,NA,NA,NA,NA,NA
2008,9,22,1,1205,1200,1948,1937,US,49,N902AW,283,277,243,11,5,LAS,DCA,2089,11,29,0,,0,NA,NA,NA,NA,NA
2008,8,6,3,1048,1054,1104,1115,EV,4825,N825AS,76,81,50,-11,-6,ATL,MEM,332,4,22,0,,0,NA,NA,NA,NA,NA
2008,11,19,3,1207,1215,1334,1355,9E,2190,86739E,87,100,70,-21,-8,IND,DCA,499,7,10,0,,0,NA,NA,NA,NA,NA
2008,3,9,7,1254,1100,1534,1338,XE,422,N14562,160,158,148,116,114,GEG,SAN,1027,3,9,0,,0,0,0,2,0,114
2008,5,5,1,836,825,942,917,F9,765,N948FR,126,112,97,25,11,DEN,LAS,629,5,24,0,,0,11,0,14,0,0
2008,2,29,5,1535,1510,1820,1755,WN,873,N904WN,105,105,88,25,25,SJC,PHX,621,9,8,0,,0,18,0,0,0,7
2008,1,22,2,1028,1035,1103,1112,AQ,208,N826AL,35,37,28,-9,-7,HNL,OGG,100,4,3,0,,0,NA,NA,NA,NA,NA
2008,3,23,7,2253,2245,3,2348,DL,1784,N649DL,70,63,42,15,8,ATL,JAX,270,8,20,0,,0,8,0,7,0,0
2008,8,26,2,2036,2040,2233,2253,US,257,N822AW,297,313,265,-20,-4,PHL,PHX,2075,11,21,0,,0,NA,NA,NA,NA,NA
2008,3,26,3,1045,1045,1319,1329,FL,669,N958AT,154,164,138,-10,0,MCO,HPN,972,6,10,0,,0,NA,NA,NA,NA,NA
2008,5,16,5,1507,1504,1702,1656,OO,6570,N712SK,175,172,148,6,3,HSV,DEN,1048,12,15,0,,0,NA,NA,NA,NA,NA
2008,12,29,1,1127,1130,1332,1349,US,1407,N711UW,125,139,102,-17,-3,PHL,ATL,665,8,15,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,2250,2125,2337,2215,WN,1159,N376SW,107,110,88,82,85,BWI,BNA,588,6,13,0,,0,0,0,0,0,82
2008,12,13,6,1714,1704,1925,1825,YV,7156,N511MJ,131,81,59,60,10,IAD,PVD,372,4,68,0,,0,60,0,0,0,0
2008,12,30,2,2151,2042,2345,2246,FL,458,N934AT,114,124,101,59,69,MCO,BWI,787,5,8,0,,0,59,0,0,0,0
2008,10,7,2,1223,1231,1537,1545,OO,6440,N965SW,134,134,119,-8,-8,LAX,COS,833,4,11,0,,0,NA,NA,NA,NA,NA
2008,12,5,5,1041,915,1221,1055,9E,2612,87219E,100,100,74,86,86,MEM,DFW,432,11,15,0,,0,86,0,0,0,0
2008,1,24,4,745,745,1133,1139,DL,1843,N964DL,228,234,205,-6,0,BOS,RSW,1249,5,18,0,,0,NA,NA,NA,NA,NA
2008,11,28,5,1927,1931,1947,1959,9E,2305,86119E,80,88,54,-12,-4,DTW,EVV,364,7,19,0,,0,NA,NA,NA,NA,NA
2008,5,10,6,1757,1745,2210,2140,AA,1738,N5CJAA,253,235,222,30,12,SJU,PHL,1576,5,26,0,,0,0,0,18,0,12
2008,4,1,2,2118,2055,2211,2150,WN,3335,N428WN,113,115,104,21,23,HOU,ELP,677,3,6,0,,0,21,0,0,0,0
2008,1,1,2,1140,1145,1328,1353,XE,2784,N13994,108,128,83,-25,-5,CHS,EWR,628,16,9,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,2308,2305,56,52,FL,265,N891AT,108,107,89,4,3,ATL,FNT,644,5,14,0,,0,NA,NA,NA,NA,NA
2008,12,15,1,1325,1328,1433,1445,9E,2340,89039E,68,77,47,-12,-3,DTW,ELM,331,4,17,0,,0,NA,NA,NA,NA,NA
2008,4,9,3,NA,1435,NA,1800,AA,1450,,NA,145,NA,NA,NA,ORD,EWR,719,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,12,9,2,928,935,1044,1053,CO,1125,N37277,76,78,51,-9,-7,BOS,EWR,200,7,18,0,,0,NA,NA,NA,NA,NA
2008,9,27,6,1352,1355,1505,1513,NW,351,N783NC,73,78,53,-8,-3,MEM,MSY,349,8,12,0,,0,NA,NA,NA,NA,NA
2008,11,8,6,1006,1006,1135,1136,EV,5399,N860AS,89,90,52,-1,0,ATL,ROA,357,10,27,0,,0,NA,NA,NA,NA,NA
2008,11,3,1,905,910,1010,1022,YV,2793,N17275,65,72,49,-12,-5,LAS,FAT,258,5,11,0,,0,NA,NA,NA,NA,NA
2008,12,22,1,1255,1255,1405,1352,YV,2699,N925FJ,70,57,43,13,0,FAY,CLT,118,5,22,0,,0,NA,NA,NA,NA,NA
2008,8,22,5,1512,1450,1632,1614,XE,201,N26549,80,84,67,18,22,RNO,LGB,402,4,9,0,,0,2,0,0,0,16
2008,7,21,1,1453,1455,1606,1615,WN,1999,N283WN,73,80,63,-9,-2,LIT,HOU,393,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,920,930,1210,1204,YV,2652,N920FJ,110,94,72,6,-10,MEM,CLT,512,23,15,0,,0,NA,NA,NA,NA,NA
2008,7,25,5,1521,1525,1641,1640,AA,1729,N4WMAA,140,135,102,1,-4,PHL,ORD,678,23,15,0,,0,NA,NA,NA,NA,NA
2008,9,1,1,1334,1330,1448,1437,OO,3620,N586SW,74,67,53,11,4,SLC,CDC,221,3,18,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1027,1030,1537,1545,WN,987,N495WN,190,195,173,-8,-3,PHX,SDF,1506,4,13,0,,0,NA,NA,NA,NA,NA
2008,8,27,3,802,805,933,940,AA,1263,N3DBAA,151,155,131,-7,-3,MIA,IAH,964,7,13,0,,0,NA,NA,NA,NA,NA
2008,4,25,5,1942,1945,2126,2140,B6,1080,N247JB,104,115,85,-14,-3,CLT,JFK,541,4,15,0,,0,NA,NA,NA,NA,NA
2008,10,11,6,1218,1221,1408,1355,DL,761,N904DL,110,94,78,13,-3,IND,ATL,432,15,17,0,,0,NA,NA,NA,NA,NA
2008,7,27,7,913,920,1019,1032,XE,2885,N12160,126,132,110,-13,-7,IAH,COS,809,5,11,0,,0,NA,NA,NA,NA,NA
2008,12,7,7,1622,1515,1922,1814,B6,537,N636JB,180,179,139,68,67,EWR,TPA,998,6,35,0,,0,0,0,1,0,67
2008,11,23,7,1704,1650,1853,1845,WN,2943,N619SW,109,115,97,8,14,TPA,ORF,717,2,10,0,,0,NA,NA,NA,NA,NA
2008,2,1,5,725,730,957,1007,OH,5028,N784CA,92,97,74,-10,-5,MEM,CVG,403,3,15,0,,0,NA,NA,NA,NA,NA
2008,12,15,1,710,715,924,940,WN,118,N399WN,134,145,120,-16,-5,PIT,TPA,873,5,9,0,,0,NA,NA,NA,NA,NA
2008,12,13,6,1350,1349,1507,1505,YV,7310,N434YV,77,76,64,2,1,DEN,GJT,212,2,11,0,,0,NA,NA,NA,NA,NA
2008,6,9,1,1720,1720,1834,1840,WN,2880,N279WN,74,80,58,-6,0,SMF,LAS,397,6,10,0,,0,NA,NA,NA,NA,NA
2008,2,1,5,1716,1705,1842,1826,NW,136,N330NB,86,81,54,16,11,MSP,ORD,334,10,22,0,,0,11,0,5,0,0
2008,1,11,5,1322,1327,1512,1517,FL,88,N278AT,110,110,82,-5,-5,FLL,ATL,581,10,18,0,,0,NA,NA,NA,NA,NA
2008,4,7,1,1432,1435,1637,1650,AA,1600,N415AA,65,75,49,-13,-3,ORD,DTW,235,3,13,0,,0,NA,NA,NA,NA,NA
2008,10,19,7,1720,1723,1800,1805,NW,1744,N8921E,40,42,14,-5,-3,DTW,FNT,56,6,20,0,,0,NA,NA,NA,NA,NA
2008,11,11,2,834,835,1043,1050,WN,1054,N270WN,69,75,55,-7,-1,STL,CMH,410,5,9,0,,0,NA,NA,NA,NA,NA
2008,12,19,5,2103,2110,2202,2215,CO,1713,N11612,119,125,97,-13,-7,IAH,ELP,667,3,19,0,,0,NA,NA,NA,NA,NA
2008,3,2,7,937,935,1138,1150,WN,128,N423WN,301,315,287,-12,2,MCO,LAS,2039,8,6,0,,0,NA,NA,NA,NA,NA
2008,7,10,4,1321,1320,1518,1525,AA,297,N5DKAA,297,305,278,-7,1,MCO,LAX,2217,8,11,0,,0,NA,NA,NA,NA,NA
2008,2,11,1,653,700,847,854,AS,427,N958AS,114,114,98,-7,-7,SMF,SEA,605,5,11,0,,0,NA,NA,NA,NA,NA
2008,11,15,6,1958,1945,2132,2124,US,1767,N516AU,154,159,137,8,13,CLT,IAH,913,7,10,0,,0,NA,NA,NA,NA,NA
2008,5,17,6,1445,1450,1526,1542,OO,4059,N603SK,101,112,81,-16,-5,SLC,BUR,574,3,17,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1231,1250,1352,1402,OO,4675,N915EV,81,72,54,-10,-19,COD,SLC,298,15,12,0,,0,NA,NA,NA,NA,NA
2008,6,3,2,2225,2235,2320,2318,YV,2641,N939LR,115,103,79,2,-10,CLT,MEM,512,9,27,0,,0,NA,NA,NA,NA,NA
2008,7,1,2,739,745,911,924,EV,4912,N850AS,92,99,76,-13,-6,ATL,CAK,528,4,12,0,,0,NA,NA,NA,NA,NA
2008,10,13,1,855,905,1134,1205,B6,1147,N594JB,159,180,140,-31,-10,BTV,MCO,1195,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,804,810,1349,1407,AS,812,N623AS,225,237,195,-18,-6,SEA,DFW,1660,9,21,0,,0,NA,NA,NA,NA,NA
2008,5,12,1,1021,1022,1137,1128,NW,257,N320NB,256,246,241,9,-1,DTW,PHX,1671,3,12,0,,0,NA,NA,NA,NA,NA
2008,9,19,5,739,740,853,900,WN,1377,N628SW,74,80,62,-7,-1,OKC,HOU,419,3,9,0,,0,NA,NA,NA,NA,NA
2008,6,21,6,856,900,1013,1033,NW,127,N776NC,77,93,56,-20,-4,ORD,MSP,334,5,16,0,,0,NA,NA,NA,NA,NA
2008,3,27,4,641,645,812,820,MQ,3172,N835AE,91,95,61,-8,-4,SNA,SJC,342,8,22,0,,0,NA,NA,NA,NA,NA
2008,4,21,1,937,920,1136,1050,MQ,4649,N706RG,119,90,73,46,17,EWR,RDU,416,6,40,0,,0,0,0,32,0,14
2008,10,30,4,1255,1300,1645,1644,YV,2678,N939LR,170,164,138,1,-5,SAT,CLT,1095,13,19,0,,0,NA,NA,NA,NA,NA
2008,2,29,5,1731,1630,1834,1746,OO,6727,N941SW,63,76,48,48,61,DEN,ABQ,349,5,10,0,,0,0,0,0,0,48
2008,10,3,5,1830,1830,1922,1929,OO,6597,N944SW,52,59,33,-7,0,SFO,RNO,192,5,14,0,,0,NA,NA,NA,NA,NA
2008,9,10,3,841,847,929,939,CO,1583,N12313,48,52,29,-10,-6,IAH,AUS,140,5,14,0,,0,NA,NA,NA,NA,NA
2008,11,3,1,1757,1740,1916,1916,OO,5871,N701SK,139,156,120,0,17,ORD,COS,911,5,14,0,,0,NA,NA,NA,NA,NA
2008,4,9,3,1700,1700,1827,1830,WN,345,N413WN,147,150,136,-3,0,PVD,MDW,842,3,8,0,,0,NA,NA,NA,NA,NA
2008,3,22,6,2146,2130,2301,2238,NW,1233,N302NB,135,128,98,23,16,MSP,COS,725,7,30,0,,0,16,0,7,0,0
2008,11,10,1,1854,1900,1946,2011,US,2140,N750UW,52,71,35,-25,-6,LGA,BOS,185,6,11,0,,0,NA,NA,NA,NA,NA
